pncp,orgao,assinatura,valor_global,duracao_dias,categoria,capital_social,idade_forn_anos,porte,simples,situacao_ativa,consorcio,razao_capital_valor,n_contratos_forn_dataset,n_termos_12m,rescindido_12m,acrescimo_12m,prazo_12m,label_adverso_12m,label_v1_sem_horizonte
00509018000113-2-001291/2024,TSE,2024-05-24,113.09,218,Serviços,,,,,0,0,,0,0,0,0.0,0,0,0
00509018000113-2-001292/2024,TSE,2024-05-29,10040.0,204,Serviços,3000,5.51,MICRO EMPRESA,1,1,0,0.298805,1,1,0,0.25,0,1,1
00509018000113-2-001368/2024,TSE,2024-05-27,83.33,216,Serviços,,,,,0,0,,0,0,0,0.0,0,0,0
00509018000113-2-001388/2024,TSE,2024-05-27,446.41,218,Serviços,,,,,0,0,,0,0,0,0.0,0,0,0
00509018000113-2-001389/2024,TSE,2024-05-27,89.29,218,Serviços,,,,,0,0,,0,0,0,0.0,0,0,0
00509018000113-2-001390/2024,TSE,2024-06-03,742696.5,365,Compras,7530600,53.98,DEMAIS,,1,0,10.139539,1,1,0,0.0,365,0,1
00509018000113-2-001413/2024,TSE,2024-06-04,7185.0,92,Compras,3000000,4.58,EMPRESA DE PEQUENO PORTE,0,1,0,417.536534,5,0,0,0.0,0,0,0
00509018000113-2-001157/2024,TSE,2024-05-15,1890.0,230,Serviços,40000,4.79,EMPRESA DE PEQUENO PORTE,1,1,0,21.164021,71,0,0,0.0,0,0,0
00509018000113-2-001171/2024,TSE,2024-05-21,53470.64,123,Serviços de Engenharia,500000,5.69,MICRO EMPRESA,0,1,0,9.350926,4,0,0,0.0,0,0,0
00509018000113-2-001172/2024,TSE,2024-05-21,4560.0,730,Compras,20000,6.37,MICRO EMPRESA,1,1,0,4.385965,4,1,0,0.0,0,0,0
00509018000113-2-001173/2024,TSE,2024-05-21,1200.0,2,Serviços,0,21.36,DEMAIS,,1,0,,60,0,0,0.0,0,0,0
00509018000113-2-001188/2024,TSE,2024-05-20,14100.0,92,Serviços,11000,12.79,DEMAIS,1,1,0,0.780142,36,0,0,0.0,0,0,0
00509018000113-2-001189/2024,TSE,2024-05-16,4.0,365,Compras,100000,0.88,MICRO EMPRESA,1,1,0,25000.0,1,0,0,0.0,0,0,0
00509018000113-2-001190/2024,TSE,2024-05-20,3232698.12,365,Compras,12952814,8.87,DEMAIS,,1,0,4.006812,12,1,0,0.0,365,0,1
00509018000113-2-001192/2024,TSE,2024-05-23,4070708.68,365,Mão de Obra,1000000,26.05,MICRO EMPRESA,,1,0,0.245657,2,11,0,0.0,365,0,1
00509018000113-2-001200/2024,TSE,2024-05-20,12100.0,31,Compras,70000,2.29,MICRO EMPRESA,0,1,0,5.785124,4,0,0,0.0,0,0,0
00509018000113-2-001201/2024,TSE,2024-05-20,6678.92,29,Compras,100000,1.51,EMPRESA DE PEQUENO PORTE,1,1,0,14.972481,9,0,0,0.0,0,0,0
00509018000113-2-001202/2024,TSE,2024-05-20,4400.0,29,Compras,90000,0.81,MICRO EMPRESA,1,1,0,20.454545,1,0,0,0.0,0,0,0
00509018000113-2-001203/2024,TSE,2024-05-20,4620.0,29,Compras,100000,3.89,MICRO EMPRESA,1,1,0,21.645022,6,0,0,0.0,0,0,0
00509018000113-2-001211/2024,TSE,2024-05-23,10402.3,221,Compras,70000,1.03,MICRO EMPRESA,1,1,0,6.729281,3,0,0,0.0,0,0,0
00509018000113-2-001216/2024,TSE,2024-05-17,8400.0,222,Serviços,0,22.99,DEMAIS,,1,0,,3,0,0,0.0,0,0,0
00509018000113-2-001227/2024,TSE,2024-05-21,1200.0,29,Informática (TIC),300000,9.08,MICRO EMPRESA,1,1,0,250.0,2,0,0,0.0,0,0,0
00509018000113-2-001228/2024,TSE,2024-05-24,810.0,365,Serviços,110000,4.45,MICRO EMPRESA,1,1,0,135.802469,13,0,0,0.0,0,0,0
00509018000113-2-001229/2024,TSE,2024-05-24,800.0,365,Serviços,1500000,11.7,DEMAIS,0,1,0,1875.0,10,0,0,0.0,0,0,0
00509018000113-2-001357/2024,TSE,2024-05-29,7845.83,216,Serviços,30000,13.88,MICRO EMPRESA,1,1,0,3.823687,4,0,0,0.0,0,0,0
00509018000113-2-001358/2024,TSE,2024-05-29,1750.0,216,Serviços,30000,13.88,MICRO EMPRESA,1,1,0,17.142857,4,0,0,0.0,0,0,0
00509018000113-2-001359/2024,TSE,2024-05-24,1840.0,211,Compras,30000,2.65,MICRO EMPRESA,1,1,0,16.304348,3,0,0,0.0,0,0,0
00509018000113-2-001360/2024,TSE,2024-05-27,1035.0,19,Serviços,5000,9.35,MICRO EMPRESA,1,1,0,4.830918,1,0,0,0.0,0,0,0
00509018000113-2-001361/2024,TSE,2024-05-29,724579.2,1826,Serviços,344790530,30.13,DEMAIS,,1,0,475.849334,10,0,0,0.0,0,0,0
00509018000113-2-001362/2024,TSE,2024-05-31,1299.0,30,Compras,1000,3.21,MICRO EMPRESA,1,1,0,0.769823,2,0,0,0.0,0,0,0
00509018000113-2-001363/2024,TSE,2024-05-28,2189.3,211,Compras,100000,8.28,MICRO EMPRESA,1,1,0,45.6767,3,0,0,0.0,0,0,0
00509018000113-2-001364/2024,TSE,2024-05-02,226700.0,243,Serviços,1663177700,57.49,DEMAIS,,1,0,7336.469784,17,0,0,0.0,0,0,0
00509018000113-2-001370/2024,TSE,2024-05-27,20705.0,218,Serviços,3000,0.84,MICRO EMPRESA,0,0,0,0.144893,1,0,0,0.0,0,0,0
00509018000113-2-001371/2024,TSE,2024-05-24,387342.6,1826,Locação Imóveis,,,,,0,0,,0,0,0,0.0,0,0,0
00509018000113-2-001372/2024,TSE,2024-05-27,446.41,216,Serviços,,,,,0,0,,0,0,0,0.0,0,0,0
00509018000113-2-001373/2024,TSE,2024-05-28,8025.0,90,Compras,50000,1.63,EMPRESA DE PEQUENO PORTE,1,1,0,6.23053,1,0,0,0.0,0,0,0
00509018000113-2-001377/2024,TSE,2024-05-28,446.41,216,Serviços,,,,,0,0,,0,0,0,0.0,0,0,0
00509018000113-2-001378/2024,TSE,2024-06-03,35511.0,211,Serviços,500000,33.15,EMPRESA DE PEQUENO PORTE,0,1,0,14.080144,3,1,0,0.2247,0,0,0
00509018000113-2-001379/2024,TSE,2024-05-28,89.29,216,Serviços,,,,,0,0,,0,0,0,0.0,0,0,0
00509018000113-2-001380/2024,TSE,2024-05-28,1199.4,90,Compras,50000,2.43,MICRO EMPRESA,1,1,0,41.68751,6,0,0,0.0,0,0,0
00509018000113-2-001381/2024,TSE,2024-06-03,512986.21,365,Serviços,1100000,15.84,MICRO EMPRESA,0,1,0,2.144307,3,0,0,0.0,0,0,0
00509018000113-2-001382/2024,TSE,2024-06-03,3194.55,365,Compras,5000,2.22,MICRO EMPRESA,1,1,0,1.565166,1,1,0,1.0506,365,1,1
00509018000113-2-001383/2024,TSE,2024-06-03,8635.0,365,Compras,2000,5.59,MICRO EMPRESA,1,1,0,0.231616,2,1,0,1.0506,365,1,1
00509018000113-2-001384/2024,TSE,2024-06-03,3390.0,365,Compras,75000,0.98,MICRO EMPRESA,1,1,0,22.123894,1,0,0,0.0,0,0,0
00509018000113-2-001385/2024,TSE,2024-06-03,386984.61,183,Serviços de Engenharia,4000000,8.88,DEMAIS,0,1,0,10.336328,8,1,0,0.0,0,0,0
00509018000113-2-001386/2024,TSE,2024-05-24,233.85,211,Compras,50000,21.68,EMPRESA DE PEQUENO PORTE,0,1,0,213.812273,5,0,0,0.0,0,0,0
00509018000113-2-001387/2024,TSE,2024-05-27,89.29,216,Serviços,,,,,0,0,,0,0,0,0.0,0,0,0
00509018000113-2-001391/2024,TSE,2024-05-29,11960.0,365,Serviços,5000,18.4,DEMAIS,,1,0,0.41806,78,0,0,0.0,0,0,0
00509018000113-2-001392/2024,TSE,2024-05-17,28000.0,228,Serviços,1663177700,57.53,DEMAIS,,1,0,59399.203571,17,0,0,0.0,0,0,0
00509018000113-2-001393/2024,TSE,2024-05-29,129348.0,365,Serviços,32538937000,57.67,DEMAIS,,1,0,251561.191514,2,1,0,0.0,365,0,1
00509018000113-2-001394/2024,TSE,2024-05-24,19780.0,211,Compras,50000,7.28,MICRO EMPRESA,0,1,0,2.527806,4,0,0,0.0,0,0,0
00509018000113-2-001395/2024,TSE,2024-05-28,373560.0,1826,Locação Imóveis,,,,,0,0,,0,1,0,0.0,0,0,0
00509018000113-2-001396/2024,TSE,2024-06-03,12749415.4,365,Serviços,800000,13.43,EMPRESA DE PEQUENO PORTE,1,1,0,0.062748,1,2,0,0.0,364,0,1
00509018000113-2-001397/2024,TSE,2024-05-24,4580.0,365,Serviços,610000,11.03,MICRO EMPRESA,1,1,0,133.187773,46,0,0,0.0,0,0,0
00509018000113-2-001398/2024,TSE,2024-06-04,53485.0,61,Compras,10000,0.78,MICRO EMPRESA,0,1,0,0.186968,4,0,0,0.0,0,0,0
00509018000113-2-001399/2024,TSE,2024-05-29,29950.0,365,Informática (TIC),4500000,9.34,DEMAIS,,1,0,150.250417,10,0,0,0.0,0,0,0
00509018000113-2-001400/2024,TSE,2024-06-04,9220.0,61,Compras,50000,4.28,MICRO EMPRESA,1,1,0,5.422993,5,0,0,0.0,0,0,0
00509018000113-2-001401/2024,TSE,2024-05-24,4240.0,210,Compras,90000,13.59,MICRO EMPRESA,1,1,0,21.226415,1,0,0,0.0,0,0,0
00509018000113-2-001402/2024,TSE,2024-05-06,1847611.68,1460,Informática (TIC),300000,14.1,EMPRESA DE PEQUENO PORTE,1,1,0,0.162372,1,0,0,0.0,0,0,0
00509018000113-2-001403/2024,TSE,2024-02-28,112321.73,364,Locação Imóveis,,,,,0,0,,0,2,0,0.0,365,0,1
00509018000113-2-001404/2024,TSE,2024-05-28,10140.0,210,Serviços,70000,18.39,EMPRESA DE PEQUENO PORTE,1,1,0,6.903353,57,0,0,0.0,0,0,0
00509018000113-2-001405/2024,TSE,2024-04-22,240802.53,1825,Locação Imóveis,,,,,0,0,,0,0,0,0.0,0,0,0
00509018000113-2-001406/2024,TSE,2024-05-29,109890.0,365,Serviços,0,26.71,DEMAIS,,1,0,,1,0,0,0.0,0,0,0
00509018000113-2-001407/2024,TSE,2024-06-04,107163386.9,1460,Serviços,3500000,34.63,MICRO EMPRESA,0,1,0,0.03266,2,2,0,0.0,0,0,1
00509018000113-2-001467/2024,TSE,2024-06-06,29586.44,364,Compras,6230000,2.86,DEMAIS,,1,0,210.569437,11,0,0,0.0,0,0,0
00509018000113-2-001468/2024,TSE,2024-06-06,77500.0,364,Informática (TIC),1000000,13.93,DEMAIS,0,1,0,12.903226,5,0,0,0.0,0,0,0
00509018000113-2-001473/2024,TSE,2024-06-07,7151.0,207,Compras,300000,1.96,EMPRESA DE PEQUENO PORTE,1,1,0,41.952175,8,0,0,0.0,0,0,0
00509018000113-2-001489/2024,TSE,2024-04-30,2000.0,3652,Serviços,70995630,20.03,DEMAIS,,1,0,35497.815,1,0,0,0.0,0,0,0
00509018000113-2-001491/2024,TSE,2024-05-28,5460.0,204,Compras,88000,11.25,EMPRESA DE PEQUENO PORTE,1,1,0,16.117216,24,0,0,0.0,0,0,0
00509018000113-2-001501/2024,TSE,2024-06-10,42500.0,365,Serviços,500000,5.09,MICRO EMPRESA,1,1,0,11.764706,1,0,0,0.0,0,0,0
00509018000113-2-001414/2024,TSE,2024-06-04,5043.0,210,Serviços,300000,1.95,EMPRESA DE PEQUENO PORTE,1,1,0,59.4884,8,0,0,0.0,0,0,0
00509018000113-2-001415/2024,TSE,2024-06-05,1099.88,209,Compras,8000,1.36,MICRO EMPRESA,1,1,0,7.273521,4,0,0,0.0,0,0,0
00509018000113-2-001416/2024,TSE,2024-06-04,278.0,210,Serviços,8000,1.36,MICRO EMPRESA,1,1,0,28.776978,4,0,0,0.0,0,0,0
00509018000113-2-001417/2024,TSE,2024-06-04,2208.0,210,Serviços,300000,1.95,EMPRESA DE PEQUENO PORTE,1,1,0,135.869565,8,0,0,0.0,0,0,0
00509018000113-2-001433/2024,TSE,2024-05-28,1464908.62,1460,Mão de Obra,500000,8.77,DEMAIS,,1,0,0.341318,1,1,0,0.0,0,0,0
00509018000113-2-001434/2024,TSE,2024-05-20,9000.0,245,Serviços,105000,12.34,MICRO EMPRESA,,1,0,11.666667,12,0,0,0.0,0,0,0
00509018000113-2-001435/2024,TSE,2024-06-05,34919268778.93,1826,Mão de Obra,1100000,16.47,MICRO EMPRESA,0,1,0,3.2e-05,2,5,0,0.0,0,0,1
00509018000113-2-001436/2024,TSE,2024-06-05,9229906.8,1826,Mão de Obra,11000000,7.21,DEMAIS,0,1,0,1.191778,1,3,0,0.0,0,0,0
00509018000113-2-001437/2024,TSE,2024-06-04,21150.0,92,Serviços,0,16.06,DEMAIS,,1,0,,19,0,0,0.0,0,0,0
00509018000113-2-001460/2024,TSE,2024-05-29,44659.38,365,Compras,900000,32.83,DEMAIS,,1,0,20.152541,1,0,0,0.0,0,0,0
00509018000113-2-001461/2024,TSE,2024-05-29,1400.0,180,Serviços,0,21.39,DEMAIS,,1,0,,60,0,0,0.0,0,0,0
00509018000113-2-001475/2024,TSE,2024-04-05,7100.0,20,Serviços,30000,10.72,MICRO EMPRESA,1,1,0,4.225352,7,0,0,0.0,0,0,0
00509018000113-2-001477/2024,TSE,2024-05-21,12000.0,7,Serviços,,,,,0,0,,0,0,0,0.0,0,0,0
00509018000113-2-001478/2024,TSE,2024-05-22,42300.0,12,Serviços,70000,4.97,MICRO EMPRESA,1,1,0,1.654846,1,0,0,0.0,0,0,0
00509018000113-2-001487/2024,TSE,2024-06-06,141575.74,204,Serviços,600000,15.76,EMPRESA DE PEQUENO PORTE,1,1,0,4.238014,17,0,0,0.0,0,0,0
00509018000113-2-001488/2024,TSE,2024-04-24,1000.0,3652,Serviços,0,57.5,DEMAIS,,1,0,,1,0,0,0.0,0,0,0
00509018000113-2-001492/2024,TSE,2024-06-04,386.89,207,Serviços,,,,,0,0,,0,0,0,0.0,0,0,0
00509018000113-2-001493/2024,TSE,2024-06-04,77.38,207,Serviços,,,,,0,0,,0,0,0,0.0,0,0,0
00509018000113-2-001510/2024,TSE,2024-06-10,10788.0,364,Serviços,30000,16.72,EMPRESA DE PEQUENO PORTE,0,1,0,2.780868,90,0,0,0.0,0,0,0
00509018000113-2-001511/2024,TSE,2024-06-07,5805.0,7,Serviços,10000,21.29,EMPRESA DE PEQUENO PORTE,,1,0,1.722653,15,0,0,0.0,0,0,0
00509018000113-2-001512/2024,TSE,2024-06-10,4910.0,29,Serviços,242767500,38.34,DEMAIS,,1,0,49443.482688,30,0,0,0.0,0,0,0
00509018000113-2-001513/2024,TSE,2024-05-17,41311.81,228,Serviços,1663177700,57.53,DEMAIS,,1,0,40259.134131,17,0,0,0.0,0,0,0
00509018000113-2-001517/2024,TSE,2024-06-11,24000.0,33,Serviços,0,16.08,DEMAIS,,1,0,,19,0,0,0.0,0,0,0
00509018000113-2-001533/2024,TSE,2024-06-10,6249.98,29,Serviços,5000,7.12,MICRO EMPRESA,0,0,0,0.800003,2,0,0,0.0,0,0,0
00509018000113-2-001214/2024,TSE,2024-05-22,17819.17,218,Compras,66000,0.57,MICRO EMPRESA,1,1,0,3.703876,3,0,0,0.0,0,0,0
00509018000113-2-001215/2024,TSE,2024-05-22,7419.04,218,Compras,29000,2.25,MICRO EMPRESA,1,1,0,3.908862,1,0,0,0.0,0,0,0
00509018000113-2-001458/2024,TSE,2024-06-04,29590.0,208,Compras,30000,9.24,MICRO EMPRESA,1,1,0,1.013856,5,0,0,0.0,0,0,0
00509018000113-2-001459/2024,TSE,2024-06-06,15400.0,334,Compras,50000,27.04,EMPRESA DE PEQUENO PORTE,1,1,0,3.246753,1,0,0,0.0,0,0,0
00509018000113-2-001462/2024,TSE,2024-06-05,3550.0,1,Serviços,30000,10.89,MICRO EMPRESA,1,1,0,8.450704,7,0,0,0.0,0,0,0
00509018000113-2-001463/2024,TSE,2024-06-07,316143.1,118,Compras,50000,0.96,MICRO EMPRESA,1,1,0,0.158156,3,0,0,0.0,0,0,0
00509018000113-2-001466/2024,TSE,2024-06-05,4068.0,29,Compras,300000,3.51,EMPRESA DE PEQUENO PORTE,1,1,0,73.746313,3,0,0,0.0,0,0,0
00509018000113-2-001474/2024,TSE,2024-06-07,76191.0,730,Serviços,50000,12.85,EMPRESA DE PEQUENO PORTE,0,1,0,0.656245,1,0,0,0.0,0,0,1
00509018000113-2-001476/2024,TSE,2024-06-05,39058.91,364,Serviços,2345043,57.79,DEMAIS,,1,0,60.038619,52,0,0,0.0,0,0,0
00509018000113-2-001479/2024,TSE,2024-06-03,8975.0,61,Compras,110000,6.18,MICRO EMPRESA,1,1,0,12.256267,2,0,0,0.0,0,0,0
00509018000113-2-001480/2024,TSE,2024-06-07,165.0,30,Compras,100000,9.51,MICRO EMPRESA,1,1,0,606.060606,19,0,0,0.0,0,0,0
00509018000113-2-001481/2024,TSE,2024-06-07,400.0,30,Compras,100000,9.51,MICRO EMPRESA,1,1,0,250.0,19,0,0,0.0,0,0,0
00509018000113-2-001483/2024,TSE,2024-06-07,17600.0,207,Compras,30000,1.61,MICRO EMPRESA,1,1,0,1.704545,1,0,0,0.0,0,0,0
00509018000113-2-001484/2024,TSE,2024-06-07,42000.0,207,Serviços,3402828,12.27,DEMAIS,,1,0,81.019714,9,0,0,0.0,0,0,0
00509018000113-2-001485/2024,TSE,2024-06-06,9635.0,364,Serviços,5000,18.42,DEMAIS,,1,0,0.518941,78,0,0,0.0,0,0,0
00509018000113-2-001486/2024,TSE,2024-06-07,850.0,3,Serviços,0,16.07,DEMAIS,,1,0,,19,0,0,0.0,0,0,0
00509018000113-2-001490/2024,TSE,2024-06-07,1900.0,20,Serviços,100,4.25,MICRO EMPRESA,1,1,0,0.052632,1,0,0,0.0,0,0,0
00509018000113-2-001494/2024,TSE,2024-06-06,386.89,204,Serviços,,,,,0,0,,0,0,0,0.0,0,0,0
00509018000113-2-001495/2024,TSE,2024-06-06,77.38,204,Serviços,,,,,0,0,,0,0,0,0.0,0,0,0
00509018000113-2-001496/2024,TSE,2024-06-06,50220.0,365,Serviços,10000,5.19,MICRO EMPRESA,0,1,0,0.199124,1,0,0,0.0,0,0,0
00509018000113-2-001497/2024,TSE,2024-06-06,12856.8,21,Serviços,10000,1.23,EMPRESA DE PEQUENO PORTE,1,1,0,0.777799,10,0,0,0.0,0,0,0
00509018000113-2-001498/2024,TSE,2024-06-06,4821.3,22,Serviços,10000,1.23,EMPRESA DE PEQUENO PORTE,1,1,0,2.074129,10,0,0,0.0,0,0,0
00509018000113-2-001499/2024,TSE,2024-06-06,610039.26,730,Serviços,1000000,26.08,MICRO EMPRESA,,1,0,1.639239,2,0,0,0.0,0,0,0
00509018000113-2-001500/2024,TSE,2024-06-06,9013.8,180,Compras,162000,6.23,EMPRESA DE PEQUENO PORTE,1,1,0,17.972442,13,0,0,0.0,0,0,0
00509018000113-2-001504/2024,TSE,2024-06-04,83920.0,210,Serviços,500000,10.13,MICRO EMPRESA,1,1,0,5.958055,5,0,0,0.0,0,0,0
00509018000113-2-001505/2024,TSE,2024-06-04,8571.12,210,Serviços,5000,2.29,MICRO EMPRESA,1,1,0,0.583354,13,0,0,0.0,0,0,0
00509018000113-2-001506/2024,TSE,2024-06-04,172560.0,1826,Locação Imóveis,,,,,0,0,,0,1,0,0.0,0,0,0
00509018000113-2-001507/2024,TSE,2024-01-23,252.5,0,Serviços,0,45.49,DEMAIS,,1,0,,3,0,0,0.0,0,0,0
00509018000113-2-001508/2024,TSE,2024-06-10,10713.96,202,Serviços,20000,4.6,MICRO EMPRESA,1,1,0,1.866723,1,0,0,0.0,0,0,0
00509018000113-2-001509/2024,TSE,2024-06-06,0.01,1826,Serviços,120000000000,57.85,DEMAIS,0,1,0,12000000000000.0,22,0,0,0.0,0,0,0
00509018000113-2-001514/2024,TSE,2024-06-06,200.88,207,Serviços,,,,,0,0,,0,0,0,0.0,0,0,0
00509018000113-2-001515/2024,TSE,2024-06-06,40.18,207,Serviços,,,,,0,0,,0,0,0,0.0,0,0,0
00509018000113-2-001516/2024,TSE,2024-06-07,52800.0,364,Serviços,100000,0.87,EMPRESA DE PEQUENO PORTE,1,1,0,1.893939,1,0,0,0.0,0,0,0
00509018000113-2-001518/2024,TSE,2024-06-10,9500.0,5,Serviços,0,16.07,DEMAIS,,1,0,,19,0,0,0.0,0,0,0
00509018000113-2-001519/2024,TSE,2024-06-04,3595.0,92,Compras,200000,46.21,DEMAIS,,1,0,55.632823,1,0,0,0.0,0,0,0
00509018000113-2-001520/2024,TSE,2024-06-11,3158500.0,203,Serviços,240000,14.68,MICRO EMPRESA,0,1,0,0.075985,2,0,0,0.0,0,0,0
00509018000113-2-001521/2024,TSE,2024-06-04,1977183.0,365,Compras,100000,12.9,EMPRESA DE PEQUENO PORTE,1,1,0,0.050577,1,1,0,0.0,730,1,1
00509018000113-2-001522/2024,TSE,2024-06-04,7500.0,26,Serviços,200000,2.85,MICRO EMPRESA,1,1,0,26.666667,11,0,0,0.0,0,0,0
00509018000113-2-001523/2024,TSE,2024-06-06,50000.0,204,Serviços,0,16.06,DEMAIS,,1,0,,19,0,0,0.0,0,0,0
00509018000113-2-001524/2024,TSE,2024-06-07,4050.0,364,Serviços,169112240,21.3,DEMAIS,,1,0,41756.108642,62,0,0,0.0,0,0,0
00509018000113-2-001525/2024,TSE,2024-06-12,234800.0,365,Compras,173983120,18.74,DEMAIS,,1,0,740.984327,6,0,0,0.0,0,0,0
00509018000113-2-001526/2024,TSE,2024-05-10,7856.88,204,Serviços,50000,10.57,MICRO EMPRESA,1,1,0,6.363849,16,0,0,0.0,0,0,0
00509018000113-2-001527/2024,TSE,2024-06-12,27720.0,202,Compras,500000,32.33,MICRO EMPRESA,1,1,0,18.037518,1,2,0,0.0,0,0,0
00509018000113-2-001528/2024,TSE,2024-06-07,6894877.4,1095,Serviços,631000,15.26,DEMAIS,0,1,0,0.091517,9,0,0,0.0,0,0,0
00509018000113-2-001529/2024,TSE,2024-06-11,5100.0,3,Serviços,0,16.08,DEMAIS,,1,0,,19,0,0,0.0,0,0,0
00509018000113-2-001530/2024,TSE,2024-06-10,10400.0,92,Compras,10000,9.9,MICRO EMPRESA,1,1,0,0.961538,1,0,0,0.0,0,0,0
00509018000113-2-001531/2024,TSE,2024-06-12,405.0,365,Serviços,110000,4.51,MICRO EMPRESA,1,1,0,271.604938,13,0,0,0.0,0,0,0
00509018000113-2-001532/2024,TSE,2024-05-20,3998898.72,1826,Serviços,1633752300,54.53,DEMAIS,,1,0,408.550557,1,10,0,0.0,0,0,0
00509018000113-2-001534/2024,TSE,2024-06-10,12856.68,204,Serviços,10000,2.31,MICRO EMPRESA,1,1,0,0.777806,3,0,0,0.0,0,0,0
00509018000113-2-001535/2024,TSE,2024-06-11,6840000.0,913,Serviços de Engenharia,100000,9.58,MICRO EMPRESA,1,1,0,0.01462,4,0,0,0.0,0,0,1
00509018000113-2-001536/2024,TSE,2024-06-10,18000.0,92,Compras,500000,26.31,EMPRESA DE PEQUENO PORTE,1,1,0,27.777778,17,0,0,0.0,0,0,0
00509018000113-2-001537/2024,TSE,2024-06-10,1579.0,92,Compras,30000,2.34,MICRO EMPRESA,1,1,0,18.999367,5,0,0,0.0,0,0,0
00509018000113-2-001538/2024,TSE,2024-06-11,11378.09,202,Serviços,200000,3.2,MICRO EMPRESA,0,1,0,17.577643,3,0,0,0.0,0,0,0
00509018000113-2-001539/2024,TSE,2024-06-10,23690.0,92,Compras,50000,28.68,EMPRESA DE PEQUENO PORTE,1,1,0,2.110595,15,0,0,0.0,0,0,0
00509018000113-2-001540/2024,TSE,2024-06-11,470000.0,913,Serviços de Engenharia,100000,9.58,MICRO EMPRESA,1,1,0,0.212766,4,0,0,0.0,0,0,0
00509018000113-2-001541/2024,TSE,2024-06-06,146190.0,208,Serviços,800000,10.59,MICRO EMPRESA,1,1,0,5.472331,1,0,0,0.0,0,0,0
00509018000113-2-001543/2024,TSE,2024-06-04,6000.0,365,Serviços,362222500,50.76,DEMAIS,,1,0,60370.416667,38,1,0,0.0,365,0,1
00509018000113-2-001544/2024,TSE,2024-06-11,56970.0,203,Serviços,500000,1.16,MICRO EMPRESA,1,0,0,8.776549,4,0,0,0.0,0,0,0
00509018000113-2-001545/2024,TSE,2024-06-07,6505.0,20,Compras,2000000,18.21,DEMAIS,,1,0,307.455803,1,0,0,0.0,0,0,0
00509018000113-2-001546/2024,TSE,2024-06-10,29999.9,92,Serviços,50000,12.33,MICRO EMPRESA,1,1,0,1.666672,11,0,0,0.0,0,0,0
00509018000113-2-001547/2024,TSE,2024-06-10,296.4,92,Compras,150000,4.65,EMPRESA DE PEQUENO PORTE,1,1,0,506.072874,7,0,0,0.0,0,0,0
00509018000113-2-001549/2024,TSE,2024-05-13,14484.15,2,Serviços,20000,16.17,DEMAIS,,1,0,1.38082,17,0,0,0.0,0,0,0
00509018000113-2-001550/2024,TSE,2024-06-11,5400.0,16,Serviços,3423447.2,30.35,DEMAIS,,1,0,633.971704,203,0,0,0.0,0,0,0
00509018000113-2-001551/2024,TSE,2024-05-31,1877.6,92,Compras,25000,1.77,MICRO EMPRESA,1,1,0,13.31487,2,0,0,0.0,0,0,0
00509018000113-2-001552/2024,TSE,2024-06-12,0.13,364,Serviços,,,,,0,0,,0,1,0,0.0,365,0,1
00509018000113-2-001553/2024,TSE,2024-06-10,15400.0,92,Compras,500000,26.31,EMPRESA DE PEQUENO PORTE,1,1,0,32.467532,17,0,0,0.0,0,0,0
00509018000113-2-001554/2024,TSE,2024-06-12,750000.0,291,Informática (TIC),1000000,21.56,DEMAIS,,1,0,1.333333,5,0,0,0.0,0,0,0
00509018000113-2-001555/2024,TSE,2024-06-12,20000.0,201,Serviços,,,,,0,0,,0,0,0,0.0,0,0,0
00509018000113-2-001556/2024,TSE,2024-06-11,56027.75,364,Compras,50000,6.86,MICRO EMPRESA,1,1,0,0.892415,2,0,0,0.0,0,0,0
00509018000113-2-001557/2024,TSE,2024-06-13,16092.0,364,Informática (TIC),1216000,37.31,DEMAIS,,1,0,75.565498,42,1,0,0.0688,365,0,1
00509018000113-2-001558/2024,TSE,2024-06-12,1250.0,84,Serviços,600000,13.37,EMPRESA DE PEQUENO PORTE,0,1,0,480.0,25,0,0,0.0,0,0,0
00509018000113-2-001559/2024,TSE,2024-06-06,3750.0,92,Compras,1000000,22.74,DEMAIS,0,1,0,266.666667,45,0,0,0.0,0,0,0
00509018000113-2-001560/2024,TSE,2024-06-11,7125.0,201,Serviços,10000,4.66,MICRO EMPRESA,1,1,0,1.403509,1,0,0,0.0,0,0,0
00509018000113-2-001561/2024,TSE,2024-06-06,25500.0,183,Serviços,100000,14.26,EMPRESA DE PEQUENO PORTE,1,1,0,3.921569,5,0,0,0.0,0,0,0
00509018000113-2-001562/2024,TSE,2024-06-10,5750.0,365,Compras,20000,12.63,MICRO EMPRESA,0,1,0,3.478261,1,0,0,0.0,0,0,0
00509018000113-2-001563/2024,TSE,2024-06-10,12900.0,365,Compras,50000,7.31,MICRO EMPRESA,1,1,0,3.875969,2,0,0,0.0,0,0,0
00509018000113-2-001564/2024,TSE,2024-06-11,1046.0,365,Compras,600000,6.52,EMPRESA DE PEQUENO PORTE,0,1,0,573.613767,3,0,0,0.0,0,0,0
00509018000113-2-001565/2024,TSE,2024-06-11,4176.0,365,Compras,600000,6.52,EMPRESA DE PEQUENO PORTE,0,1,0,143.678161,3,0,0,0.0,0,0,0
00509018000113-2-001566/2024,TSE,2024-06-11,381.0,365,Compras,600000,6.52,EMPRESA DE PEQUENO PORTE,0,1,0,1574.80315,3,0,0,0.0,0,0,0
